created_at,tweet,near,clean_tweet,tokens,lemma,lemma_sentence,pos_tag,lemma_sentence(with POS),sentiword_analysis,vader_score,textblob_polarity,senti_textblob,senti_wordnet,senti_vader
2020-08-21,"Covid_19 14 new cases today; 11 in Kashmir, 3 in Jammu . Toll rises to 139",United States,covid cases today kashmir jamu toll rises,"['covid', 'cases', 'today', 'kashmir', 'jamu', 'toll', 'rises']","['covid', 'case', 'today', 'kashmir', 'jamu', 'toll', 'rise']",covid case today kashmir jamu toll rise,"[('covid', 'n'), ('cases', 'n'), ('today', 'n'), ('kashmir', 'v'), ('jamu', 'n'), ('toll', 'n'), ('rises', 'n')]",  covid case today kashmir jamu toll rise,0.375,0.0,0.0,0,1,0
2020-08-21,In the future is there gonna be an American Girl doll for the corona virus pandemic bc there's one for all the other major events in history,United States,future gona american girl doll corona virus pandemic major events history,"['future', 'gona', 'american', 'girl', 'doll', 'corona', 'virus', 'pandemic', 'major', 'events', 'history']","['future', 'gona', 'american', 'girl', 'doll', 'corona', 'virus', 'pandemic', 'major', 'event', 'history']",future gona american girl doll corona virus pandemic major event history,"[('future', 'a'), ('gona', 'a'), ('american', 'a'), ('girl', 'n'), ('doll', 'n'), ('corona', 'n'), ('virus', 'n'), ('pandemic', 'a'), ('major', 'a'), ('events', 'n'), ('history', 'n')]",  future gona american girl doll corona virus pandemic major event history,0.5,0.0,0.020833333333333332,1,1,0
2020-08-21,If you had to sacrifice one football club to end the Coronavirus right now who would it be and why would you choose Liverpool FC?,United States,sacrifice football club end coronavirus choose liverpool,"['sacrifice', 'football', 'club', 'end', 'coronavirus', 'choose', 'liverpool']","['sacrifice', 'football', 'club', 'end', 'coronavirus', 'choose', 'liverpool']",sacrifice football club end coronavirus choose liverpool,"[('sacrifice', 'n'), ('football', 'n'), ('club', 'a'), ('end', 'n'), ('coronavirus', 'n'), ('choose', 'a'), ('liverpool', 'n')]",  sacrifice football club end coronavirus choose liverpool,0.0,0.0,0.0,0,0,0
2020-08-21,government be like : due to coronavirus well be providing human rights,United States,government due coronavirus providing human rights,"['government', 'due', 'coronavirus', 'providing', 'human', 'rights']","['government', 'due', 'coronavirus', 'providing', 'human', 'right']",government due coronavirus providing human right,"[('government', 'n'), ('due', 'a'), ('coronavirus', 'n'), ('providing', 'v'), ('human', 'a'), ('rights', 'n')]",  government due coronavirus provide human right,0.0,0.0,0.05357142857142857,1,0,0
2020-08-21,2. is in the lead guys!! Desh Corona ko haraa chuka hai Coronaindia IndiaFightsCorona Corona,United States,lead guys desh corona hara chuka hai coronaindia indiafightscorona corona,"['lead', 'guys', 'desh', 'corona', 'hara', 'chuka', 'hai', 'coronaindia', 'indiafightscorona', 'corona']","['lead', 'guy', 'desh', 'corona', 'hara', 'chuka', 'hai', 'coronaindia', 'indiafightscorona', 'corona']",lead guy desh corona hara chuka hai coronaindia indiafightscorona corona,"[('lead', 'a'), ('guys', 'n'), ('desh', 'a'), ('corona', 'n'), ('hara', 'n'), ('chuka', 'n'), ('hai', 'n'), ('coronaindia', 'n'), ('indiafightscorona', 'n'), ('corona', 'n')]",  lead guy desh corona hara chuka hai coronaindia indiafightscorona corona,0.0,0.0,0.0,0,0,0
2020-08-21,"Man corona really wipes you out, what is like to get actually get up and not want to pass out after 10 mins",United States,man corona wipes not pass mins,"['man', 'corona', 'wipes', 'not', 'pass', 'mins']","['man', 'corona', 'wipe', 'not', 'pas', 'min']",man corona wipe not pas min,"[('man', 'n'), ('corona', 'n'), ('wipes', 'v'), ('not', 'r'), ('pass', 'a'), ('mins', 'n')]",  man corona wipe not pass min,-0.625,0.0,0.0,0,-1,0
2020-08-21,How is seeing Cononavirus as = COVID-19 How is seeing Coronavirus as= COVID-786 CoronaJihad COVIDOTS,United States,cononavirus covid coronavirus covid coronajihad covidots,"['cononavirus', 'covid', 'coronavirus', 'covid', 'coronajihad', 'covidots']","['cononavirus', 'covid', 'coronavirus', 'covid', 'coronajihad', 'covidots']",cononavirus covid coronavirus covid coronajihad covidots,"[('cononavirus', 'n'), ('covid', 'n'), ('coronavirus', 'n'), ('covid', 'n'), ('coronajihad', 'v'), ('covidots', 'n')]",  cononavirus covid coronavirus covid coronajihad covidots,0.0,0.0,0.0,0,0,0
2020-08-21,Were gonna have kids interviewing us for their history papers in 2050 COVID19,United States,gona kids interviewing history papers covid,"['gona', 'kids', 'interviewing', 'history', 'papers', 'covid']","['gona', 'kid', 'interviewing', 'history', 'paper', 'covid']",gona kid interviewing history paper covid,"[('gona', 'a'), ('kids', 'n'), ('interviewing', 'v'), ('history', 'n'), ('papers', 'n'), ('covid', 'v')]",  gona kid interview history paper covid,0.0,0.0,0.0,0,0,0
2020-08-21,I Did Not Move To Nap just to sit in this damn house but due to corona imma stay home lol,United States,not move nap sit damn house due corona ima stay home lol,"['not', 'move', 'nap', 'sit', 'damn', 'house', 'due', 'corona', 'ima', 'stay', 'home', 'lol']","['not', 'move', 'nap', 'sit', 'damn', 'house', 'due', 'corona', 'ima', 'stay', 'home', 'lol']",not move nap sit damn house due corona ima stay home lol,"[('not', 'r'), ('move', 'v'), ('nap', 'r'), ('sit', 'n'), ('damn', 'n'), ('house', 'n'), ('due', 'a'), ('corona', 'n'), ('ima', 'n'), ('stay', 'n'), ('home', 'n'), ('lol', 'n')]",  not move nap sit damn house due corona ima stay home lol,-0.625,0.0258,0.3375,1,-1,0
2020-08-21,Bet: We are two weeks away from coronavirus being virtually eliminated in the us,United States,bet weeks coronavirus virtually eliminated,"['bet', 'weeks', 'coronavirus', 'virtually', 'eliminated']","['bet', 'week', 'coronavirus', 'virtually', 'eliminated']",bet week coronavirus virtually eliminated,"[('bet', 'n'), ('weeks', 'n'), ('coronavirus', 'v'), ('virtually', 'r'), ('eliminated', 'v')]",  bet week coronavirus virtually eliminate,-0.125,0.0,0.0,0,-1,0
2020-08-21,cant wait to open twitter tomorrow and see *corona virus cured* AprilFoolsDay,United States,wait open twitter tomorrow corona virus cured aprilfolsday,"['wait', 'open', 'twitter', 'tomorrow', 'corona', 'virus', 'cured', 'aprilfolsday']","['wait', 'open', 'twitter', 'tomorrow', 'corona', 'virus', 'cured', 'aprilfolsday']",wait open twitter tomorrow corona virus cured aprilfolsday,"[('wait', 'n'), ('open', 'a'), ('twitter', 'n'), ('tomorrow', 'n'), ('corona', 'n'), ('virus', 'n'), ('cured', 'v'), ('aprilfolsday', 'a')]",  wait open twitter tomorrow corona virus cure aprilfolsday,-0.25,0.0,0.0,0,-1,0
2020-08-21,"Are places in UK where coronavirus is doubling every 3 days or less. Don't expect UK media to tell you about that, or where the places are.",United States,places coronavirus doubling days not expect media places,"['places', 'coronavirus', 'doubling', 'days', 'not', 'expect', 'media', 'places']","['place', 'coronavirus', 'doubling', 'day', 'not', 'expect', 'medium', 'place']",place coronavirus doubling day not expect medium place,"[('places', 'n'), ('coronavirus', 'v'), ('doubling', 'v'), ('days', 'n'), ('not', 'r'), ('expect', 'v'), ('media', 'n'), ('places', 'n')]",  place coronavirus double day not expect medium place,-0.5,0.0,0.0,0,-1,0
2020-08-21,"they are using Smokes like substance, spray the air for corona",United States,smokes substance spray air corona,"['smokes', 'substance', 'spray', 'air', 'corona']","['smoke', 'substance', 'spray', 'air', 'corona']",smoke substance spray air corona,"[('smokes', 'n'), ('substance', 'n'), ('spray', 'n'), ('air', 'n'), ('corona', 'n')]",  smoke substance spray air corona,0.0,0.0,0.0,0,0,0
2020-08-21,Chinese media announced they have finally tested and approved a coronavirus vaccine. It will be in US soon.,United States,chinese media announced finally tested approved coronavirus vaccine,"['chinese', 'media', 'announced', 'finally', 'tested', 'approved', 'coronavirus', 'vaccine']","['chinese', 'medium', 'announced', 'finally', 'tested', 'approved', 'coronavirus', 'vaccine']",chinese medium announced finally tested approved coronavirus vaccine,"[('chinese', 'a'), ('media', 'n'), ('announced', 'v'), ('finally', 'r'), ('tested', 'v'), ('approved', 'v'), ('coronavirus', 'n'), ('vaccine', 'n')]",  chinese medium announce finally test approve coronavirus vaccine,0.375,0.0,0.0,0,1,0
2020-08-21,a couple of people that i knew personally growing up has passed away due to Covid19. RIP,United States,couple people knew personally growing passed due covid rip,"['couple', 'people', 'knew', 'personally', 'growing', 'passed', 'due', 'covid', 'rip']","['couple', 'people', 'knew', 'personally', 'growing', 'passed', 'due', 'covid', 'rip']",couple people knew personally growing passed due covid rip,"[('couple', 'n'), ('people', 'n'), ('knew', 'v'), ('personally', 'r'), ('growing', 'v'), ('passed', 'v'), ('due', 'a'), ('covid', 'n'), ('rip', 'n')]",  couple people know personally grow pass due covid rip,-0.125,0.0,-0.0625,-1,-1,0
2020-08-21,should i tell my mom im coughing from my wax pen and not corona cuz she do be working in a medical office,United States,mom coughing wax pen not corona cuz working medical office,"['mom', 'coughing', 'wax', 'pen', 'not', 'corona', 'cuz', 'working', 'medical', 'office']","['mom', 'coughing', 'wax', 'pen', 'not', 'corona', 'cuz', 'working', 'medical', 'office']",mom coughing wax pen not corona cuz working medical office,"[('mom', 'n'), ('coughing', 'v'), ('wax', 'n'), ('pen', 'a'), ('not', 'r'), ('corona', 'a'), ('cuz', 'n'), ('working', 'v'), ('medical', 'a'), ('office', 'n')]",  mom cough wax pen not corona cuz work medical office,0.25,0.0,0.0,0,1,0
2020-08-21,Eat Sleep Check Corona virus cases in India Repeat CoronaVirusUpdates,United States,eat sleep check corona virus cases india repeat coronavirusupdates,"['eat', 'sleep', 'check', 'corona', 'virus', 'cases', 'india', 'repeat', 'coronavirusupdates']","['eat', 'sleep', 'check', 'corona', 'virus', 'case', 'india', 'repeat', 'coronavirusupdates']",eat sleep check corona virus case india repeat coronavirusupdates,"[('eat', 'n'), ('sleep', 'a'), ('check', 'n'), ('corona', 'n'), ('virus', 'n'), ('cases', 'n'), ('india', 'v'), ('repeat', 'n'), ('coronavirusupdates', 'n')]",  eat sleep check corona virus case india repeat coronavirusupdates,0.0,0.0,0.0,0,0,0
2020-08-21,People Need To Wake Up To What Is Being Hidden .. By CNN Jack Facebook Globalaist And Others.. COVID19,United States,people wake hidden jack facebok globalaist covid,"['people', 'wake', 'hidden', 'jack', 'facebok', 'globalaist', 'covid']","['people', 'wake', 'hidden', 'jack', 'facebok', 'globalaist', 'covid']",people wake hidden jack facebok globalaist covid,"[('people', 'n'), ('wake', 'v'), ('hidden', 'a'), ('jack', 'n'), ('facebok', 'a'), ('globalaist', 'n'), ('covid', 'n')]",  people wake hidden jack facebok globalaist covid,-0.375,0.0,-0.16666666666666666,-1,-1,0
2020-08-21,"When I read the word coronavirus, I always hear Cardi B in my head saying it.",United States,read word coronavirus hear cardi head,"['read', 'word', 'coronavirus', 'hear', 'cardi', 'head']","['read', 'word', 'coronavirus', 'hear', 'cardi', 'head']",read word coronavirus hear cardi head,"[('read', 'n'), ('word', 'n'), ('coronavirus', 'n'), ('hear', 'v'), ('cardi', 'n'), ('head', 'v')]",  read word coronavirus hear cardi head,0.25,0.0,0.0,0,1,0
2020-08-21,discharge patients of covid19 goes back to there homes or remain under observation for some more time.needs information regarding this.,United States,discharge patients covid back homes remain observation time information,"['discharge', 'patients', 'covid', 'back', 'homes', 'remain', 'observation', 'time', 'information']","['discharge', 'patient', 'covid', 'back', 'home', 'remain', 'observation', 'time', 'information']",discharge patient covid back home remain observation time information,"[('discharge', 'n'), ('patients', 'n'), ('covid', 'v'), ('back', 'r'), ('homes', 'n'), ('remain', 'v'), ('observation', 'a'), ('time', 'n'), ('information', 'n')]",  discharge patient covid back home remain observation time information,0.125,0.0,0.0,0,1,0
2020-08-21,"Hot water is the only cure for coronavirus as reveled to me by orunmila, i don't know where ooni see his cure AprilFoolsDay",United States,hot water cure coronavirus reveled orunmila not oni cure aprilfolsday,"['hot', 'water', 'cure', 'coronavirus', 'reveled', 'orunmila', 'not', 'oni', 'cure', 'aprilfolsday']","['hot', 'water', 'cure', 'coronavirus', 'reveled', 'orunmila', 'not', 'oni', 'cure', 'aprilfolsday']",hot water cure coronavirus reveled orunmila not oni cure aprilfolsday,"[('hot', 'a'), ('water', 'n'), ('cure', 'n'), ('coronavirus', 'n'), ('reveled', 'v'), ('orunmila', None), ('not', 'r'), ('oni', 'v'), ('cure', 'n'), ('aprilfolsday', 'n')]",  hot water cure coronavirus revel orunmila not oni cure aprilfolsday,-0.875,0.0,0.25,1,-1,0
2020-08-21,I feel like I put in so many more hours at work now that Im working remotely. Is it just me? COVID19 remotework,United States,feel put hours work working remotely covid remotework,"['feel', 'put', 'hours', 'work', 'working', 'remotely', 'covid', 'remotework']","['feel', 'put', 'hour', 'work', 'working', 'remotely', 'covid', 'remotework']",feel put hour work working remotely covid remotework,"[('feel', 'n'), ('put', 'v'), ('hours', 'n'), ('work', 'n'), ('working', 'v'), ('remotely', 'r'), ('covid', 'a'), ('remotework', 'n')]",  feel put hour work work remotely covid remotework,0.25,0.0,-0.1,-1,1,0
2020-08-21,Apparently Rishi Sunak is going to make an announcement at this afternoon's Covid19 press conference. Let's see ...,United States,apparently rishi sunak make announcement afternoon covid press conference,"['apparently', 'rishi', 'sunak', 'make', 'announcement', 'afternoon', 'covid', 'press', 'conference']","['apparently', 'rishi', 'sunak', 'make', 'announcement', 'afternoon', 'covid', 'press', 'conference']",apparently rishi sunak make announcement afternoon covid press conference,"[('apparently', 'r'), ('rishi', 'a'), ('sunak', 'n'), ('make', 'v'), ('announcement', 'n'), ('afternoon', 'n'), ('covid', 'n'), ('press', 'n'), ('conference', 'n')]",  apparently rishi sunak make announcement afternoon covid press conference,0.375,0.0,0.05,1,1,0
2020-08-21,. was the voice we needed during the first Impeachment. . is the voice we need now for the COVID19 pandemic.,United States,voice needed impeachment voice covid pandemic,"['voice', 'needed', 'impeachment', 'voice', 'covid', 'pandemic']","['voice', 'needed', 'impeachment', 'voice', 'covid', 'pandemic']",voice needed impeachment voice covid pandemic,"[('voice', 'n'), ('needed', 'v'), ('impeachment', 'a'), ('voice', 'n'), ('covid', 'n'), ('pandemic', 'v')]",  voice need impeachment voice covid pandemic,0.0,0.0,0.0,0,0,0
2020-08-21,i do not care if theres a coronavirus or not me and georgias one year anniversary is coming up and if i dont see her i will cry,United States,not care coronavirus not georgias year anniversary coming dont cry,"['not', 'care', 'coronavirus', 'not', 'georgias', 'year', 'anniversary', 'coming', 'dont', 'cry']","['not', 'care', 'coronavirus', 'not', 'georgia', 'year', 'anniversary', 'coming', 'dont', 'cry']",not care coronavirus not georgia year anniversary coming dont cry,"[('not', 'r'), ('care', 'v'), ('coronavirus', 'n'), ('not', 'r'), ('georgias', 'a'), ('year', 'n'), ('anniversary', 'a'), ('coming', 'v'), ('dont', 'n'), ('cry', 'n')]",  not care coronavirus not georgias year anniversary come dont cry,-0.875,-0.0191,0.0,0,-1,0
2020-08-21,Preemptively cringing at all the Coronavirus is over posts coming our way tomorrow,United States,premptively cringing coronavirus posts coming tomorrow,"['premptively', 'cringing', 'coronavirus', 'posts', 'coming', 'tomorrow']","['premptively', 'cringing', 'coronavirus', 'post', 'coming', 'tomorrow']",premptively cringing coronavirus post coming tomorrow,"[('premptively', 'r'), ('cringing', 'v'), ('coronavirus', 'a'), ('posts', 'n'), ('coming', 'v'), ('tomorrow', 'n')]",  premptively cringe coronavirus post come tomorrow,-0.375,0.0,0.0,0,-1,0
